"Entry:","Transmembrane","DIBMA 10","DIBMA 12","DIBMA Glycerol","DIBMA Glucosamine","Amphipol 17","Amphipol 18","AASTY 6- 45","AASTY 11- 45","AASTY 6- 50","AASTY 11- 50","AASTY 6- 55","AASTY 11- 55","SMALP 502-E","SMALP 140-I","SMALP 300","SMALP 200","SMALP 140","DDM","DM","LMNG","Fos-12","Digitonin-A","RIPA"
"Q969P0 (IGSF8)","1",0.0782675,0.241154,0.372535,NaN,0.444291,0.321239,0.0221595,0.111479,0.192356,0.260398,0.37616,0.163255,0.275257,0.513931,0.584004,0.573267,NaN,0.594531,0.668882,0.641946,0.453774,NaN,0.450949
"Q969V3 (NCLN)","1",0.708854,0.757859,0.687285,0.772245,0.856958,0.843847,0.715595,0.769459,0.7934,0.764367,0.807273,0.725478,0.823784,0.43585,0.882772,0.900494,NaN,0.932524,0.867154,0.951323,0.970589,0.794237,0.971414
"Q969W9 (PMEPA1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q969X2 (ST6GALNAC6)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q969Z4 (RELT)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96A11 (GAL3ST3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96A25 (TMEM106A)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96A26 (FAM162A)","1",0.728048,0.677214,0.676089,0.659336,0.898899,0.884351,0.742211,0.783031,0.818972,0.78813,0.842449,0.750033,0.813998,0.819464,0.824368,0.803381,0.141091,0.867192,0.909511,0.882233,0.904758,0.767843,0.950062
"Q96A28 (SLAMF9)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96A33 (CCDC47)","1",0.490833,0.503751,0.319419,0.583536,0.714328,0.816028,0.350865,0.53933,0.511972,0.579393,0.52188,0.517877,0.613698,0.132672,0.782791,0.816221,NaN,0.843035,0.718045,0.832622,0.917061,0.475839,0.902514
"Q96AD5 (PNPLA2)","1",0.2166,0.403356,0.0909938,0.290954,0.644896,NaN,NaN,NaN,NaN,NaN,0.0999744,NaN,0.448905,NaN,0.640501,0.547669,NaN,0.257789,0.247517,NaN,0.809526,0.285801,0.754989
"Q96AG4 (LRRC59)","1",0.768706,0.816251,0.774484,0.834753,0.878565,0.870131,0.793662,0.829,0.85619,0.841362,0.876653,0.825025,0.848317,0.784282,0.898692,0.906383,0.366151,0.874799,0.867763,0.892099,0.929394,0.797454,0.95877
"Q96AJ9 (VTI1A)","1",0.359702,0.382233,0.714439,0.535002,0.246064,0.529986,0.0586233,0.227586,0.243651,0.303314,0.412857,0.216191,0.439992,NaN,0.378543,0.747552,NaN,0.810329,0.596571,0.363011,0.740986,0.262572,0.739032
"Q96AP7 (ESAM)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96AW1 (VOPP1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96BA8 (CREB3L1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96BF3 (TMIGD2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96BY9 (SARAF)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96BZ4 (PLD4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96C03 (MIEF2)","1",0.562866,0.542925,NaN,NaN,NaN,NaN,0.0952825,NaN,NaN,NaN,NaN,NaN,0.388056,NaN,NaN,0.565314,NaN,0.69101,0.58833,0.351019,0.735792,0.211496,0.728369
"Q96CP6 (GRAMD1A)","1",0.725181,0.815705,0.631424,0.726746,0.822224,0.635429,0.278344,0.552486,0.435283,0.548967,0.630378,0.647953,0.808561,NaN,0.884521,0.877451,NaN,0.892526,0.852902,0.906691,0.987589,0.771899,0.952344
"Q96CU9 (FOXRED1)","1",0.467695,0.323029,0.345844,0.763026,0.736203,0.614773,0.270787,0.0229544,0.398862,0.419891,0.406007,0.46075,0.524054,0.621707,0.490897,0.855176,0.227824,0.85965,0.779395,0.900367,0.968635,0.330916,0.858592
"Q96D05 (FAM241B)","1",0.395342,0.465573,0.349841,0.534393,0.514077,0.663147,0.232782,0.42799,0.279451,0.310354,0.381277,0.446753,0.494983,NaN,0.613409,0.716611,NaN,0.65547,0.518307,0.716461,0.903074,0.406767,0.773422
"Q96D42 (HAVCR1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96D53 (COQ8B)","1",NaN,0.357864,NaN,0.520939,0.334369,NaN,0.113754,NaN,0.303942,0.197706,0.347107,0.231539,0.464879,NaN,0.542413,0.488481,NaN,0.703898,0.523591,0.401346,0.888407,0.31223,0.783079
"Q96D59 (RNF183)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96DA6 (DNAJC19)","1",0.56949,0.577078,0.535945,0.605495,0.886306,0.840497,0.415954,0.702618,0.641993,0.641081,0.715138,0.637485,0.73982,0.720022,0.862221,0.872608,0.0109691,0.774974,0.807192,0.883892,0.90094,0.460642,0.914884
"Q96DB9 (FXYD5)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96DD7 (SHISA4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96DL1 (NXPE2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96DU3 (SLAMF6)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96DX8 (RTP4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96E16 (SMIM19)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96E52 (OMA1)","1",0.234011,0.145537,NaN,NaN,0.636955,0.583135,NaN,0.3368,0.474768,0.26852,0.21892,0.392178,0.47368,NaN,0.712742,0.578938,NaN,0.831075,0.540357,0.942203,0.731053,NaN,0.895737
"Q96E93 (KLRG1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96EU7 (C1GALT1C1)","1",0.259466,0.484308,0.384055,0.522654,0.564658,0.419968,NaN,0.0877403,0.050884,0.0746066,0.152849,NaN,0.431531,NaN,0.46237,0.62708,NaN,0.850041,0.743855,0.930547,0.654003,0.414136,0.727701
"Q96EX1 (SMIM12)","1",0.602301,0.621276,0.347988,0.814816,0.843631,0.646615,0.569721,0.613094,0.627408,0.651019,0.660429,0.407416,0.534201,0.762368,0.526237,0.915166,0.325829,0.845923,0.905385,0.883174,0.890317,0.683078,0.871459
"Q96F05 (C11orf24)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96F15 (GIMAP5)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96F25 (ALG14)","1",NaN,0.605407,NaN,NaN,0.61009,0.637764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63213,0.907547,NaN,0.638166,0.937182,0.633109,0.648178,NaN,0.608835
"Q96F46 (IL17RA)","1",NaN,NaN,NaN,0.292961,0.416217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43287,NaN,0.735308,0.243779,NaN,NaN,0.891523,NaN,0.386183,0.197415,NaN
"Q96FB5 (METTL25B)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96FE5 (LINGO1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96FE7 (PIK3IP1)","1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.948139,NaN,NaN,NaN,NaN,NaN
"Q96FL9 (GALNT14)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96G30 (MRAP2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96GL9 (FAM163A)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96GP6 (SCARF2)","1",0.658142,0.668007,0.630975,0.519995,0.693399,0.633748,0.139172,0.257445,0.351434,0.449646,0.157165,0.362621,0.694485,0.5538,0.678809,0.737914,NaN,0.544645,0.635943,0.461574,0.784779,0.387653,0.759622
"Q96GQ5 (RUSF1)","1",0.323529,0.27107,0.297381,0.396876,0.608785,0.593046,0.0920303,0.196266,0.300741,0.355101,0.207336,0.328884,0.384115,NaN,0.546579,0.526184,NaN,0.765535,0.707322,0.759639,0.643673,0.526412,0.683122
"Q96GX1 (TCTN2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96H15 (TIMD4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96HA1 (POM121)","1",0.593228,0.601874,0.621813,0.686224,0.508374,0.0718757,0.255832,0.434249,0.268801,0.397123,0.408397,0.602937,0.71185,0.705915,0.957544,0.884542,NaN,0.689461,0.621644,0.668915,0.954771,NaN,0.851627
"Q96HA4 (C1orf159)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96HG1 (SMIM10)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96HS1 (PGAM5)","1",0.861318,0.829874,0.74169,0.799091,0.906538,0.866166,0.757852,0.77299,0.755791,0.790849,0.798032,0.792156,0.907694,0.631102,0.923925,0.928061,0.484824,0.861037,0.851383,0.875346,0.954435,0.681516,0.933467
"Q96I36 (COX14)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96IQ7 (VSIG2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96IX5 (ATP5MK)","1",0.788833,0.791091,0.712602,0.806711,0.940703,0.891837,0.568752,0.688966,0.698376,0.686027,0.706818,0.743975,0.864687,0.480555,0.965315,0.945465,0.0283235,0.931835,0.933635,0.973173,0.966843,0.826344,0.946297
"Q96J42 (TXNDC15)","1",0.437391,0.393807,0.318497,0.615691,0.701863,0.635749,0.523244,0.559652,0.535772,0.582224,0.648294,0.538432,0.519887,0.037029,0.713358,0.623977,NaN,0.946747,0.958362,0.924751,0.796635,0.678695,0.743742
"Q96J84 (KIRREL1)","1",NaN,NaN,NaN,0.19336,0.288467,0.363589,NaN,NaN,0.0,NaN,NaN,NaN,0.223607,NaN,0.357498,0.31882,NaN,0.514035,0.370722,0.567144,0.468884,NaN,0.406535
"Q96J86 (CYYR1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JA1 (LRIG1)","1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.97715,0.0,NaN,NaN,NaN,NaN,NaN,0.452007,NaN,NaN,0.637176,NaN,0.699471,NaN,NaN,0.593995
"Q96JF0 (ST6GAL2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JJ6 (JPH4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JJ7 (TMX3)","1",0.324711,0.378036,0.291075,0.415285,0.587231,0.570731,0.321471,0.373666,0.318186,0.404129,0.180443,0.359137,0.425642,0.215481,0.523094,0.513427,NaN,0.926131,0.885244,0.770883,0.961695,0.702402,0.762303
"Q96JN2 (CCDC136)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JP9 (CDHR1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JQ0 (DCHS1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96JQ2 (CLMN)","1",NaN,NaN,0.433073,NaN,0.528345,NaN,NaN,NaN,NaN,NaN,NaN,0.310448,NaN,NaN,NaN,NaN,NaN,0.81694,NaN,NaN,NaN,0.456567,NaN
"Q96JX3 (SERAC1)","1",0.499817,NaN,NaN,NaN,0.604144,0.768169,NaN,0.48502,0.561054,0.503049,0.513198,0.509112,0.527915,NaN,0.679432,0.594124,NaN,0.75283,0.428286,0.770378,0.937804,0.660129,0.872216
"Q96K12 (FAR2)","1",NaN,NaN,NaN,NaN,0.351546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.364502,NaN,0.624602,0.816252,0.605346,NaN,0.367157,NaN
"Q96KC8 (DNAJC1)","1",NaN,0.393076,0.503362,0.746664,0.726129,0.704003,0.358318,0.375074,0.411803,NaN,0.33641,0.418241,0.338162,0.496082,0.630835,0.655113,NaN,0.341579,0.430815,0.532146,0.883971,0.447672,0.575653
"Q96KF7 (SMIM8)","1",NaN,NaN,NaN,NaN,0.173865,0.259538,0.40335,NaN,NaN,NaN,NaN,NaN,0.47506,0.306004,0.384321,0.398289,NaN,0.597,0.395656,0.406287,0.707279,0.522425,0.822186
"Q96KG7 (MEGF10)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96KJ4 (MSLNL)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96KJ9 (COX4I2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96KV6 (BTN2A3P)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96L08 (SUSD3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96L58 (B3GALT6)","1",0.719996,0.781414,0.631091,0.855681,0.872764,0.920406,0.338844,0.588834,0.685363,0.572527,0.734286,0.713855,0.873792,0.315456,0.932742,0.893281,NaN,0.93268,0.93885,0.944234,0.945029,0.675693,0.81955
"Q96LA5 (FCRL2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LA6 (FCRL1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LC7 (SIGLEC10)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LD1 (SGCZ)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LL3 (FIMP)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LL9 (DNAJC30)","1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q96LU7 (MYRFL)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96LZ7 (RMDN2)","1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26085,NaN,NaN,0.636495,NaN,NaN,0.91858,NaN,0.574921
"Q96MM7 (HS6ST2)","1",NaN,NaN,NaN,NaN,0.538393,0.427185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119106,0.290778,0.222709,NaN,0.0831855,0.48031
"Q96MS0 (ROBO3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96MU8 (KREMEN1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96N35 (LINC00052)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96N68 (C18orf15)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96NA8 (TSNARE1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96ND0 (FAM210A)","1",NaN,NaN,NaN,NaN,0.738443,0.883523,0.344379,0.518795,0.419059,0.58223,0.693989,0.396793,NaN,0.649017,0.620293,0.610041,NaN,0.683489,0.680257,0.685913,0.848572,0.494011,0.796466
"Q96NI6 (LRFN5)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96NU0 (CNTNAP3B)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96NY7 (CLIC6)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96NY8 (NECTIN4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96P31 (FCRL3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PB8 (LRRC3B)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PC5 (MIA2)","1",0.209015,0.375782,0.552642,0.607172,0.780085,0.488599,0.0514855,0.253715,0.235424,0.239662,0.276159,0.416501,0.630009,0.41207,0.676647,0.781988,NaN,0.912266,0.946902,0.910449,0.939265,0.444466,0.693152
"Q96PD2 (DCBLD2)","1",NaN,NaN,NaN,NaN,0.520252,0.453751,NaN,NaN,NaN,NaN,0.44912,NaN,NaN,0.440091,0.60323,0.588648,NaN,0.670773,0.875423,NaN,NaN,0.508821,NaN
"Q96PE5 (OPALIN)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PJ5 (FCRL4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PL5 (ERMAP)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PQ0 (SORCS2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PQ1 (SIGLEC12)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PS6 (GAFA1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PX8 (SLITRK1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96PZ7 (CSMD1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96Q04 (LMTK3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96QE4 (LRRC37B)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96QI5 (HS3ST6)","1",0.958771,0.695882,0.8334,0.958256,NaN,0.773385,0.566033,0.584071,0.842602,0.769114,NaN,0.560606,NaN,0.620194,0.759094,NaN,NaN,0.793884,0.896201,0.871247,0.84812,NaN,NaN
"Q96QK8 (SMIM14)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96QU1 (PCDH15)","1",0.656615,NaN,0.284771,0.697426,0.469113,0.377023,0.356824,0.377507,0.341821,0.405522,0.38611,0.386236,0.493321,0.629583,0.263183,0.824457,0.384244,0.76094,0.657242,0.857696,0.720875,0.800805,0.667181
"Q96RD9 (FCRL5)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96RJ3 (TNFRSF13C)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96RL6 (SIGLEC11)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96RP7 (GAL3ST4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96RT6 (CTAGE1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96SE0 (ABHD1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96T52 (IMMP2L)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96TA0 (PCDHB18P)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q96TA2 (YME1L1)","1",0.65402,0.667791,0.585585,0.653596,0.893777,0.818171,0.592599,0.696337,0.717453,0.711885,0.762714,0.709684,0.728707,0.561297,0.862967,0.85696,0.00974229,0.848771,0.734739,0.837111,0.978222,0.567072,0.945219
"Q96TC7 (RMDN3)","1",0.579616,0.650767,0.582649,0.656139,0.79435,0.718074,0.483413,0.543247,0.543143,0.583485,0.561542,0.6274,0.709212,NaN,0.803633,0.808973,NaN,0.966072,0.831748,0.860505,0.893279,0.714134,0.857793
"Q99062 (CSF3R)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99075 (HBEGF)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99102 (MUC4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99466 (NOTCH4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99467 (CD180)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99518 (FMO2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99523 (SORT1)","1",0.667071,0.71761,0.599952,0.656543,0.77964,0.798973,0.614962,0.576604,0.7041,0.622054,0.731641,0.660447,0.734304,0.222764,0.866099,0.863875,NaN,0.961699,0.98981,0.95989,0.903897,0.747964,0.900398
"Q99650 (OSMR)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99665 (IL12RB2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99706 (KIR2DL4)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99720 (SIGMAR1)","1",0.706819,0.583323,0.455419,0.671519,0.00398864,0.0943973,0.439648,0.710095,0.630556,0.608526,0.77463,0.545498,0.683937,0.0541975,0.560291,0.798423,NaN,0.889668,0.975477,0.971655,0.952626,0.838389,0.869109
"Q99795 (GPA33)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99941 (ATF6B)","1",0.426717,NaN,NaN,0.768931,0.567294,0.582326,NaN,0.249008,0.436262,0.121409,0.683264,0.695924,0.274597,NaN,0.790699,0.310153,NaN,0.756343,NaN,0.700309,NaN,0.616417,0.875149
"Q99946 (PRRT1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99965 (ADAM2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q99999 (GAL3ST1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BPX6 (MICU1)","1",0.864478,0.759438,0.660078,0.820103,0.8482,0.778371,0.509539,0.59039,0.575722,0.593636,0.590599,0.556023,0.883375,0.698897,0.839389,0.891471,0.469149,0.804956,0.818084,0.847163,0.93354,0.709151,0.866413
"Q9BQ49 (SMIM7)","1",NaN,0.56767,0.379243,0.334389,NaN,0.396721,0.0579116,NaN,0.0205284,NaN,0.0773796,NaN,NaN,NaN,NaN,0.423115,NaN,0.748253,0.880847,0.966265,0.581738,0.81927,0.571387
"Q9BQ51 (PDCD1LG2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQA9 (CYBC1)","1",0.11613,0.284452,0.225124,0.431321,0.370521,0.715132,NaN,0.243415,0.257501,NaN,NaN,NaN,NaN,NaN,NaN,0.55361,NaN,0.830631,0.673339,0.944968,0.61328,0.396047,0.440794
"Q9BQD7 (ANTKMT)","1",NaN,NaN,NaN,NaN,NaN,NaN,0.122793,0.192431,NaN,NaN,NaN,0.13586,0.346101,0.195956,NaN,NaN,NaN,NaN,0.349036,0.53972,0.544988,NaN,0.579982
"Q9BQE4 (SELENOS)","1",0.386085,0.561723,0.218083,NaN,0.515165,0.738754,0.0903814,0.53168,0.394456,0.456858,0.471125,0.470738,0.639647,NaN,0.65101,0.770728,NaN,0.654055,0.548709,0.877511,0.885386,0.221697,0.876013
"Q9BQG1 (SYT3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQI7 (PSD2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQQ7 (RTP3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQS2 (SYT15)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQS7 (HEPH)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BQT9 (CLSTN3)","1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.170668,NaN,NaN,0.546112,0.261644,NaN,0.777491,NaN,0.786055
"Q9BR10 (SPATA25)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BR39 (JPH2)","1",NaN,NaN,NaN,NaN,1.0,0.406402,NaN,NaN,0.11121,NaN,0.903228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q9BRK3 (MXRA8)","1",NaN,0.0272466,NaN,0.191339,0.356446,0.639382,0.0863796,0.429154,0.281832,NaN,NaN,0.589528,0.306404,NaN,0.25553,0.376077,NaN,0.763094,0.83116,0.779584,0.889052,0.296897,0.75772
"Q9BRQ8 (AIFM2)","1",NaN,0.721218,0.713279,0.739985,0.773549,0.668959,0.276226,NaN,NaN,NaN,0.396527,NaN,0.4117,0.653735,0.706436,0.739475,0.365581,0.672614,0.592643,0.682243,0.956407,0.5392,0.676124
"Q9BSE4 (HERPUD2)","1",0.442103,0.350428,0.390881,0.438645,0.730813,0.787929,0.341901,0.382117,0.622312,0.520088,0.542772,0.38087,0.609685,0.818427,0.786646,0.618701,NaN,0.828754,0.944869,0.777685,0.872788,0.582371,0.511734
"Q9BSF4 (TIMM29)","1",NaN,0.169078,0.110649,0.140653,0.759088,0.783127,0.283842,0.462812,0.539609,0.507522,0.597169,0.651908,0.591219,NaN,0.879293,0.713997,NaN,0.89215,0.892226,0.96831,0.984854,0.343074,0.957206
"Q9BSJ5 (C17orf80)","1",0.285761,NaN,NaN,NaN,0.163172,0.111873,0.0457377,NaN,NaN,NaN,NaN,0.300835,0.130375,0.378657,0.33178,0.417021,NaN,0.196666,NaN,0.228965,0.490093,NaN,0.329484
"Q9BT22 (ALG1)","1",0.664924,0.696598,0.628498,0.648327,0.845399,0.738475,0.549622,0.607427,0.651983,0.625034,0.621693,0.609998,0.786486,NaN,0.88037,0.781591,0.0,0.883953,0.924692,0.966213,0.910795,0.93376,0.882351
"Q9BT76 (UPK3B)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BT88 (SYT11)","1",NaN,NaN,NaN,NaN,0.0,NaN,NaN,0.508045,0.238041,NaN,NaN,NaN,NaN,NaN,0.0948942,NaN,NaN,NaN,NaN,NaN,0.884389,NaN,NaN
"Q9BTN0 (LRFN3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BUF7 (CRB3)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BUJ0 (ABHD14A)","1",0.653654,0.547425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.279734,0.143415,NaN,0.681707,NaN,0.707695,0.493805,NaN,0.55283,0.599288,0.625033,0.240085,NaN,0.634848
"Q9BUR5 (APOO)","1",0.244544,0.264577,0.221361,0.293843,0.584852,0.609098,0.0393658,0.34219,0.424348,0.400171,0.399027,0.366788,0.490275,0.585339,0.685168,0.650901,NaN,0.87558,0.903263,0.892039,0.942127,0.239454,0.793842
"Q9BV23 (ABHD6)","1",0.0402929,0.121954,NaN,0.445403,0.62733,0.648271,NaN,0.214969,0.00519891,0.236092,0.280332,0.298333,NaN,0.71219,0.698593,0.738494,NaN,0.707528,0.547726,0.591855,0.78158,0.534664,0.741521
"Q9BV40 (VAMP8)","1",0.662597,0.679944,0.539459,0.696801,0.854892,0.800179,0.596958,0.680231,0.686519,0.723374,0.671345,0.65463,0.802282,0.455597,0.853491,0.872726,0.029189,0.944661,0.950464,0.946887,0.944977,0.740611,0.92434
"Q9BV87 (CNPPD1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BVA6 (FICD)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BVH7 (ST6GALNAC5)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BVK6 (TMED9)","1",0.807382,0.811147,0.772243,0.861532,0.908778,0.880073,0.735597,0.772347,0.819727,0.810915,0.815562,0.807584,0.85931,0.338499,0.92308,0.910406,0.13136,0.983827,0.978632,0.966042,0.930741,0.89188,0.938647
"Q9BVV7 (TIMM21)","1",0.164486,NaN,0.405881,0.296939,0.652692,0.338057,0.127505,0.126711,0.338248,0.0616665,0.130583,0.117775,0.404613,NaN,0.642645,0.584922,NaN,0.556753,0.606214,0.531771,0.846689,NaN,0.570124
"Q9BVV8 (FAM174C)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BVW6 (SMIM2)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BWL3 (C1orf43)","1",NaN,NaN,NaN,NaN,0.245418,NaN,NaN,0.22731,0.536743,0.172232,0.506299,0.589241,0.783498,NaN,0.812481,0.772768,NaN,0.562878,0.6284,0.746723,0.712205,0.643174,0.613917
"Q9BWV1 (BOC)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BWV2 (SPATA9)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BX59 (TAPBPL)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BX67 (JAM3)","1",0.183568,NaN,0.350917,0.662558,0.843706,0.802706,0.361876,0.545216,0.141953,0.330916,0.344759,0.401825,0.234789,0.136345,0.641029,0.664481,NaN,0.867864,0.864405,0.865009,0.699042,0.616648,0.879129
"Q9BX97 (PLVAP)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BXJ7 (AMN)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BXK5 (BCL2L13)","1",0.675785,0.655835,0.590641,0.708304,0.761739,0.716979,0.610903,0.585734,0.658832,0.594657,0.655422,0.542493,0.665865,0.541005,0.755812,0.726092,0.0841378,0.927912,0.954333,0.919349,0.884504,0.837783,0.805704
"Q9BXM7 (PINK1)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BXN2 (CLEC7A)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BXR5 (TLR10)","1",,,,,,,,,,,,,,,,,,,,,,,
"Q9BXS0 (COL25A1)","1",,,,,,,,,,,,,,,,,,,,,,,
